IdNalazistaLit;OpisNalazista;OznKoord;NazKlase;OznKoord;HTRS96_X;HTRS96_Y;Nesigurnost
280704;Središnja Hrvatska, grad Sisak, sjeverni dio grada, Zeleni brijeg;XY.108996;Ambrosia artemisiifolia L.;XY.108996;490200.0709;5040331.9119;50.0000
280714;Središnja Hrvatska, grad Sisak, sjeverni dio grada, Zeleni brijeg;XY.108997;Ambrosia artemisiifolia L.;XY.108997;491065.7612;5040367.7441;50.0000
280730;Središnja Hrvatska, grad Sisak, sjeverni dio grada, Zeleni brijeg;XY.108998;Ambrosia artemisiifolia L.;XY.108998;488573.5568;5039664.2703;50.0000
280744;Središnja Hrvatska, grad Sisak, sjeverni dio grada, Zeleni brijeg;XY.108999;Ambrosia artemisiifolia L.;XY.108999;489376.2067;5039644.2802;50.0000
241802;Podravina, Koprivnica (šira okolica), nalazište kod mjesta Legrad, na šljunčanim i pleščanim obalama Drave (Drava), ndm. 132 m.;XY.104086;Ambrosia artemisiifolia L.;XY.104086;529492.0893;5128498.7064;25.0000
242071;Podravina, Koprivnica (šira okolica), nalazište kod mjesta Virovski Crnec, šljunkovite i pješčane obale Drave (Drava), ndm. 110 m.;XY.104093;Ambrosia artemisiifolia L.;XY.104093;550069.5380;5108169.8495;25.0000
243533;Plešivičko prigorje (SZ Hrvatska, Jastrebarsko, Plešivica), Breznik (Breznik Plešivički), terenska istraživanja iz 2002, 2003, (unosilac: K. Vugrek Petljak);XY.104227;Ambrosia artemisiifolia L.;XY.104227;436049.2383;5061760.0616;50.0000
243574;Plešivičko prigorje (SZ Hrvatska, Jastrebarsko, Plešivica), Črnilovec, terenska istraživanja iz 2002, 2003, (unosilac: K. Vugrek Petljak);XY.104229;Ambrosia artemisiifolia L.;XY.104229;431008.8397;5059601.0600;50.0000
244702;Madaraševec-Donji Martijanec, područje Stari Lug (Sjeverozapadna Hrvatska, Varaždin, Ludbreg), datum 09.06.1999., unosilac K. Vugrek Petljak;XY.104296;Ambrosia artemisiifolia L.;XY.104296;503395.9490;5125741.7726;NULL
245839;Park prirode Papuk (planina Papuk), papučko-krndijsko gorje (Krndija), slavonsko gorje (Slavonija). Unosioc: K. Vugrek Petljak;XY.104399;Ambrosia artemisiifolia L.;XY.104399;591278.2611;5042542.8597;NULL
234734;Madaraševec - Donji Martijanec, područje Stari Lug (Ludbreg, Sjeverna Hrvatska), oko 20 m južno od poljskog puta i oko 300 m sjeverno od sela. Nagib prema jugu 1°, površina 25 m2, pokrovnost 93%, dta: 9.06.1999.;XY.101174;Ambrosia artemisiifolia L.;XY.101174;502929.2352;5125492.6046;25.0000
235286;Kotoriba (Drava, Ludbreg), uz nogometno igralište. Oko 15 m zapadno od poljskog puta, oko 50 m istočno od glavne ceste i oko 1 km južno od Mure (Mura). Ravna površina. Površina snimke: 25 m2. Datum: 1.9.1999. Uzet prvi otkos. Podatke unijela: I. Mihalić,;XY.101186;Ambrosia artemisiifolia L.;XY.101186;525522.5023;5133943.5091;25.0000
241500;Podravina, Koprivnica (šira okolica), nalazište kod mjesta Virovski Crnec, šljunkovite i pješčane obale Drave (Drava).;XY.104071;Ambrosia artemisiifolia L.;XY.104071;554997.0006;5106219.1213;25.0000
241310;Podravina, Koprivnica (šira okolica), nalazište između mjesta Legrad i Ferdinandovac, (16. 08. 2007.), pješčana i šljunkovita obala rijeke Drave (Drava).;XY.104072;Ambrosia artemisiifolia L.;XY.104072;543806.4255;5111245.7166;25.0000
241445;Podravina, Koprivnica (šira okolica), nalazište između mjesta Legrad i Ferdinandovac, (15. 08. 2007.), pješčana i šljunkovita obala rijeke Drave (Drava).;XY.104077;Ambrosia artemisiifolia L.;XY.104077;535362.7531;5121162.2403;25.0000
241726;Podravina, Koprivnica (šira okolica), nalazište između mjesta Legrad i Ferdinandovac, (15. 08. 2007.), pješčana i šljunkovita obala rijeke Drave (Drava), ndm. 128 m.;XY.104077;Ambrosia artemisiifolia L.;XY.104077;535362.7531;5121162.2403;25.0000
155704;Vukovina (Turopolje, nizinsko područje sjeverne Hrvatske);VUKOVINA;Ambrosia artemisiifolia L.;VUKOVINA;470137.6975;5060686.3141;NULL
221276;Krnjak, površina 25 m2, pokrovnost 85 %, ndm. 120 m (snimka 10) (dta. 01.05.2007.);XY.100439;Ambrosia artemisiifolia L.;XY.100439;430349.5470;5022911.1439;25.0000
221582;Baranja, Bansko brdo (Banska kosa, Baranjska planina). Istraživana područja: Batina, Beli Manastir, Branjina, Branjinski Vrh, Draž, Gajić, Kamenac, Karanac, Kotlina, Kneževi Vinogradi, Podolje, Popovac, Suza i Zmajevac. Invazivne biljke.;XY.100458;Ambrosia artemisiifolia L.;XY.100458;671957.3979;5075538.5930;NULL
221978;SZ Hrvatska (Zagorje, Varaždinska Podravina i Međimurje), Ruderalne, korovne i adventivne vrste (N);XY.100465;Ambrosia artemisiifolia L.;XY.100465;468943.8865;5124077.4857;NULL
221693;Trilj, uz rijeku Cetinu (Cetina), ruderalna vegetacija u okolici mosta u Trilju (dta. 29.10.2006.);XY.100474;Ambrosia artemisiifolia L.;XY.100474;518300.1845;4830451.2584;25.0000
230670;Donji Lipovec (Zlatar, Zlatar Bistrica), uz cestu kraj željezničke postaje, ravna površina, datum: 06.09.2009. Podatke unijela: I. Mihalić, 04.06.2009.;XY.101052;Ambrosia artemisiifolia L.;XY.101052;471712.5562;5101168.1551;50.0000
174546;Veliškovci (Slavonija);VELIŠKOVCI;Ambrosia artemisiifolia L.;VELIŠKOVCI;641894.2657;5062886.9885;NULL
97951;Vinkovci - Sekulićeva ul., uz rub ceste, vegetacijska snimka veličine 24 m2 i pokrivenosti 95%;VINKOVCI;Ambrosia artemisiifolia L.;VINKOVCI;680723.0849;5019097.2160;NULL
101838;Virovitica - Ul. Andrije Kačića Miošića, sastojina na gaženoj tratini ispred kuće br. 13, vegetacijska snimka veličine 20 m2 i pokrovnosti 90%;VIROVITICA;Ambrosia artemisiifolia L.;VIROVITICA;568647.1453;5077680.9950;NULL
99230;Virovitica - na kosini nasipa industrijska željezničke pruge, vegetacijska snimka veličine 60 m2 i pokrovnosti 100%;VIROVITICA;Ambrosia artemisiifolia L.;VIROVITICA;568647.1453;5077680.9950;NULL
88189;Vodice - u cvjetnjacima uz parkove (sjeverna Dalmacija), UTM WJ64;VODICE.17528;Ambrosia artemisiifolia L.;VODICE.17528;441493.5584;4846655.9187;NULL
174269;Vukovar (Srijem, istočna Hrvatska);VUKOVAR;Ambrosia artemisiifolia L.;VUKOVAR;696067.7000;5026282.0017;NULL
87862;predgrađe Njivice, Šibenik (sjeverna Dalmacija), UTM WJ 74;ŠIBENIK;Ambrosia artemisiifolia L.;ŠIBENIK;451286.6741;4843882.2649;NULL
107200;Šibenik (sjeverna Dalmacija);ŠIBENIK;Ambrosia artemisiifolia L.;ŠIBENIK;451286.6741;4843882.2649;NULL
88187;Tisno - u cvjetnjacima blizu luke (Tijesno, otok Murter, šibenski arhipelag, sjeverna Dalmacija), UTM WJ54;TISNO;Ambrosia artemisiifolia L.;TISNO;430893.4816;4851165.6591;NULL
99257;Varaždin - nasip željezničke pruge nedaleko mosta na Dravi, sastojina na kosini nasipa, vegetacijska snimka veličine 50 m2 i pokrovnosti 90%;VARAŽDIN;Ambrosia artemisiifolia L.;VARAŽDIN;487126.1960;5130262.8251;NULL
117334;Vardarac (Baranja);VARDARAC;Ambrosia artemisiifolia L.;VARDARAC;677279.5641;5056358.2629;NULL
116584;Velika Kopanica (Slavonija, sjeveroistočna Hrvatska);VELIKA KOPANICA;Ambrosia artemisiifolia L.;VELIKA KOPANICA;648947.3466;5003624.3152;NULL
163277;Prhoć (Plešivičko - Okićko područje, sjeverozapadna Hrvatska);PRHOĆ;Ambrosia artemisiifolia L.;PRHOĆ;436841.1506;5063295.5038;NULL
155707;Selnica Ščitarjevska (Turopolje, nizinsko područje sjeverne Hrvatske);SELNICA ŠĆITARJEVSKA;Ambrosia artemisiifolia L.;SELNICA ŠĆITARJEVSKA;468506.5946;5067677.5012;NULL
87866;Siverić (Dalmatinska Zagora), UTM WJ 95;SIVERIĆ;Ambrosia artemisiifolia L.;SIVERIĆ;475409.5241;4860257.4629;NULL
87861;Skradin (sjeverna Dalmacija), UTM WJ 75;SKRADIN;Ambrosia artemisiifolia L.;SKRADIN;453602.9007;4853265.4155;NULL
176170;Stara Gradiška, Donja Varoš (Slavonija);STARA GRADIŠKA;Ambrosia artemisiifolia L.;STARA GRADIŠKA;558551.8802;5001295.8222;NULL
174362;Šag (Slavonija);ŠAG;Ambrosia artemisiifolia L.;ŠAG;653425.7669;5057310.0696;NULL
117321;Podravlje (Baranja);PODRAVLJE;Ambrosia artemisiifolia L.;PODRAVLJE;672345.1337;5049479.2041;NULL
102037;Podravska Slatina - odvojak ulice Branka Radičevića, gažena tratina uz rub puta, vegetacijska snimka veličine 15m2 i pokrovnosti 90%;PODRAVSKA SLATINA;Ambrosia artemisiifolia L.;PODRAVSKA SLATINA;593651.6821;5063051.9339;NULL
102096;Podravska Slatina - uz željezničku stanicu, izgažena tratina, vegetacijska snimka veličine 16 m2 i pokrovnosti 80%;PODRAVSKA SLATINA;Ambrosia artemisiifolia L.;PODRAVSKA SLATINA;593651.6821;5063051.9339;NULL
97868;Podravska Slatina - ul. Branka Radičevića, u "šamcu" uz cestu, vegetacijska snimka veličine 9 m2 i pokrovnosti 90%;PODRAVSKA SLATINA;Ambrosia artemisiifolia L.;PODRAVSKA SLATINA;593651.6821;5063051.9339;NULL
128035;Popovača (17.06.1973), kosina nasipa nedaleko brklje kod odvajka za autoput. Veličina snimke 20m, 110m n.v., ekspozicija SE, nagib 15° (Moslavačka gora);POPOVAČA;Ambrosia artemisiifolia L.;POPOVAČA;510056.7428;5047754.7923;NULL
168245;Potanji, oko 13,5 km sjeverozapadno od Đakova (Đakovo, Slavonija);POTNJANI;Ambrosia artemisiifolia L.;POTNJANI;641344.9967;5031286.2129;NULL
87865;kraj željezničkog kolodvora, Perković (Dalmatinska Zagora), UTM WJ 83;PERKOVIĆ;Ambrosia artemisiifolia L.;PERKOVIĆ;467999.5925;4836713.2645;NULL
107202;Perković (okolica Šibenika, Dalmatinska Zagora);PERKOVIĆ;Ambrosia artemisiifolia L.;PERKOVIĆ;467999.5925;4836713.2645;NULL
157400;Petina (Turopolje, nizinsko područje sjeverne Hrvatske);PETINA;Ambrosia artemisiifolia L.;PETINA;467721.9480;5068553.2974;NULL
174519;Petrijevci (Slavonija);PETRIJEVCI;Ambrosia artemisiifolia L.;PETRIJEVCI;658953.8968;5054942.5027;NULL
163276;Petrovina (Svetojansko - Slavetičko područje, sjeverozapadna Hrvatska);PETROVINA;Ambrosia artemisiifolia L.;PETROVINA;428205.9367;5059796.5905;NULL
188565;Petrovina, jugoistočno od Zagreba (Turopolje, središnja Hrvatska);PETROVINA TUROPOLJSKA;Ambrosia artemisiifolia L.;PETROVINA TUROPOLJSKA;463370.5783;5061408.1606;NULL
290362;Sjeverna Hrvatska, Mursko Središče, obala Selničkog potoka (Selnički potok) u Murskom Središču;MURSKO SREDIŠĆE;Ambrosia artemisiifolia L.;MURSKO SREDIŠĆE;495354.3238;5152663.5097;NULL
290364;Sjeverna Hrvatska, Mursko Središče, rub sastojine as. Salicetum albo-fragilis u Murskom Središču;MURSKO SREDIŠĆE;Ambrosia artemisiifolia L.;MURSKO SREDIŠĆE;495354.3238;5152663.5097;NULL
290366;Sjeverna Hrvatska, Mursko Središče, obala potoka u Lapšini u Murskom Središču;MURSKO SREDIŠĆE;Ambrosia artemisiifolia L.;MURSKO SREDIŠĆE;495354.3238;5152663.5097;NULL
174321;Osijek, uz dravski nasip s baranjske strane (Baranja, istočna Hrvatska);OSIJEK;Ambrosia artemisiifolia L.;OSIJEK;670863.4004;5048279.5490;NULL
174525;Osijek, uz dravski nasip prema kupalištu (Baranja, istočna Hrvatska);OSIJEK;Ambrosia artemisiifolia L.;OSIJEK;670863.4004;5048279.5490;NULL
88184;Pakoštane - ruderalna vegetacija na obali i u cvjetnjaku (sjeverna Dalmacija), UTM WJ46;PAKOŠTANE;Ambrosia artemisiifolia L.;PAKOŠTANE;420360.9379;4863491.1215;NULL
176304;Gorjani kraj Đakova, ulica Bolokan (Đakovo, Slavonija);GORJANI;Ambrosia artemisiifolia L.;GORJANI;646832.0089;5030446.1151;NULL
186600;Gunja, južno od sela, pašnjak na lijevoj obali Save (Sava, Slavonija);GUNJA;Ambrosia artemisiifolia L.;GUNJA;683852.7959;4974661.9004;NULL
117323;Mece (Baranja);MECE;Ambrosia artemisiifolia L.;MECE;673040.2596;5055907.9764;NULL
157399;Mičevec (Turopolje, nizinsko područje sjeverne Hrvatske);MIČEVEC;Ambrosia artemisiifolia L.;MIČEVEC;465374.1448;5068149.2924;NULL
88182;Milna na otoku Braču (Milna, otok Brač, srednja Dalmacija);MILNA.14950;Ambrosia artemisiifolia L.;MILNA.14950;495815.5194;4798605.8960;NULL
155831;Milna (1 km sjeveroistočno od mjesta), otok Brač (srednja Dalmacija);MILNA.14950;Ambrosia artemisiifolia L.;MILNA.14950;495815.5194;4798605.8960;NULL
117337;Draž (Baranja);DRAŽ;Ambrosia artemisiifolia L.;DRAŽ;677583.9166;5080765.1329;NULL
176038;Dubranec, južno od sela (Vukomeričke Gorice, središnja Hrvatska);DUBRANEC;Ambrosia artemisiifolia L.;DUBRANEC;458664.8467;5052744.3015;NULL
176437;Dubranec,obala potoka Rečica (Vukomeričke Gorice, središnja Hrvatska);DUBRANEC;Ambrosia artemisiifolia L.;DUBRANEC;458664.8467;5052744.3015;NULL
174551;Gat (Slavonija);GAT;Ambrosia artemisiifolia L.;GAT;642141.8218;5064520.6767;NULL
175891;Gorjani kraj Đakova, Ravnice (Đakovo, Slavonija);GORJANI;Ambrosia artemisiifolia L.;GORJANI;646832.0089;5030446.1151;NULL
176061;Gorjani kraj Đakova (Đakovo, Slavonija);GORJANI;Ambrosia artemisiifolia L.;GORJANI;646832.0089;5030446.1151;NULL
97837;Čađavica (sjeveroistočno od Podravske Slatine) - Beogradska ulica, u "šamcu" uz cestu, vegetacijska snimka veličine 16 m2 i pokrovnosti 80% (Podravina);ČAĐAVICA;Ambrosia artemisiifolia L.;ČAĐAVICA;605971.9325;5068156.2945;NULL
176271;Čađavica kraj Podravske Slatine, Beogradska 45 (Slavonija);ČAĐAVICA;Ambrosia artemisiifolia L.;ČAĐAVICA;605971.9325;5068156.2945;NULL
174556;Črnkovci (Slavonija);ČRNKOVCI;Ambrosia artemisiifolia L.;ČRNKOVCI;639806.7333;5064625.4589;NULL
117335;Darda (Baranja);DARDA;Ambrosia artemisiifolia L.;DARDA;670657.0858;5056262.4833;NULL
174533;Darda (Slavonija);DARDA;Ambrosia artemisiifolia L.;DARDA;670657.0858;5056262.4833;NULL
102055;Donji Miholjac - gažena tratina ispred željezničke stanice, vegetacijska snimka veličine 16 m2 i pokrovnosti 75%;DONJI MIHOLJAC;Ambrosia artemisiifolia L.;DONJI MIHOLJAC;629223.9493;5070384.9314;NULL
117324;Bilje (Baranja);BILJE;Ambrosia artemisiifolia L.;BILJE;675023.5494;5054002.7524;NULL
116266;Bistrinci (Slavonija, sjeveroistočna Hrvatska), MTB 0376.1;BISTRINCI;Ambrosia artemisiifolia L.;BISTRINCI;647665.6841;5063623.3830;NULL
155506;Budrovci, sjeveroistočno od mjesta, na obali kanala Ribnjak (okolica Đakova, Slavonija, istočna Hrvatska);BUDROVCI;Ambrosia artemisiifolia L.;BUDROVCI;652384.7039;5016458.6618;NULL
101213;Čađavica (SI od Podravske Slatine) - pokraj zgrade NM (u gradnji), sastojina uz ogradu, vegetacijska snimka veličine 25 m2 i pokrovnosti 100% (Podravina);ČAĐAVICA;Ambrosia artemisiifolia L.;ČAĐAVICA;605971.9325;5068156.2945;NULL
101344;Čađavica - poljana Prkos uz Beogradsku ulicu, sastojina uz rub ceste, vegetacijska snimka veličine 25 m2 i pokrovnosti 100% (Podravina);ČAĐAVICA;Ambrosia artemisiifolia L.;ČAĐAVICA;605971.9325;5068156.2945;NULL
101454;Čađavica - Beogradska ul., nasuprot škole, sastojina u dvorištu, djelomično zasjenjena stablima jabuke, vegetacijska snimka veličine 24 m2 i pokrovnosti 80% (Podravina);ČAĐAVICA;Ambrosia artemisiifolia L.;ČAĐAVICA;605971.9325;5068156.2945;NULL
152877;Okolica Krapinskih Toplica (Krapinske Toplice, Hrvatsko Zagorje, Sjeverozapadna Hrvatska);9961.11;Ambrosia artemisiifolia L.;9961.11;449674.0913;5105475.6964;NULL
162840;Babino Polje, otok Mljet (južna Dalmacija);BABINO POLJE;Ambrosia artemisiifolia L.;BABINO POLJE;586107.4335;4733432.0334;NULL
117326;Batina (Baranja);BATINA.11415;Ambrosia artemisiifolia L.;BATINA.11415;682494.8796;5081747.1900;NULL
117336;Beli Manastir (Baranja);BELI MANASTIR;Ambrosia artemisiifolia L.;BELI MANASTIR;664404.1120;5072298.1505;NULL
168246;Beli Manastir, oko 24 km sjeveroistočno od Osijeka (Osijek, Slavonija);BELI MANASTIR;Ambrosia artemisiifolia L.;BELI MANASTIR;664404.1120;5072298.1505;NULL
116459;Bilje (Baranja, sjeveroistočna Hrvatska), MTB 0378.3;BILJE;Ambrosia artemisiifolia L.;BILJE;675023.5494;5054002.7524;NULL
130343;Lomnica (Turopolje), sastojina u vrlo zakorovljenom dvorištu kuće br. 86, uz dvorišnu ogradu (11.09.1969.);LOMNICA;Ambrosia artemisiifolia L.;LOMNICA;462557.7240;5063768.6424;NULL
90063;selo Lonja (95mnv), 40 km jugoistočno od Siska, Park prirode Lonjsko polje, sjeveroistočna obala rijeke Save (Sisak, rijeka Sava, Posavina);LONJA;Ambrosia artemisiifolia L.;LONJA;516476.9675;5024746.8938;NULL
149697;Uz rubove putova, na odlagalištima građevinskog otpada nedaleko naselja i na smetištima, Maja (Zrinska gora);MAJA;Ambrosia artemisiifolia L.;MAJA;471727.6542;5015844.0087;NULL
303873;Biokovo, Makarska;MAKARSKA;Ambrosia artemisiifolia L.;MAKARSKA;542266.0157;4794959.7208;NULL
150977;Podgora (Strahinščica - Strahinčića, Krapina, Hrvatsko Zagorje);9861.123;Ambrosia artemisiifolia L.;9861.123;452135.0749;5115875.0526;NULL
152309;Okolica Krapinskih Toplica (Krapinske Toplice, Hrvatsko Zagorje, Sjeverozapadna Hrvatska);9960.22;Ambrosia artemisiifolia L.;9960.22;446452.3013;5105502.7033;NULL
117328;Kopačevo (Kopački rit, Baranja);KOPAČEVO;Ambrosia artemisiifolia L.;KOPAČEVO;678525.3160;5053605.3196;NULL
145184;Uz rubove putova, na odlagalištima građevinskog otpada nedaleko naselja i na smetištima, Kostajnica (Zrinska gora);KOSTAJNICA;Ambrosia artemisiifolia L.;KOSTAJNICA;503877.5293;5009225.9327;NULL
117332;Kotlina (Baranja);KOTLINA;Ambrosia artemisiifolia L.;KOTLINA;673713.3548;5074837.9200;NULL
176167;Kravarsko, pored gostionice (Vukomeričke Gorice, središnja Hrvatska);KRAVARSKO;Ambrosia artemisiifolia L.;KRAVARSKO;464725.0940;5049728.6125;NULL
88319;Kutina - u zajednici Tanaceto-Artemisietum uz potok;KUTINA;Ambrosia artemisiifolia L.;KUTINA;521464.7831;5037672.0950;NULL
193164;Donji Lipovec, šira okolica Konjšćine (Lipovec, Konjšćina, Konjščina, Hrvatsko zagorje);LIPOVEC;Ambrosia artemisiifolia L.;LIPOVEC;471759.8531;5101873.3231;NULL
170897;Ivanja Reka, desna obala Save (Ivanja Rijeka, središnja Hrvatska);IVANJA REKA;Ambrosia artemisiifolia L.;IVANJA REKA;470348.1406;5073294.4458;NULL
186158;Ivanja Reka, lijeva obala Save (Ivanja Rijeka, Sava, središnja Hrvatska);IVANJA REKA;Ambrosia artemisiifolia L.;IVANJA REKA;470348.1406;5073294.4458;NULL
174244;Kod sela Jagodnjak (Baranja, istočna Hrvatska);JAGODNJAK;Ambrosia artemisiifolia L.;JAGODNJAK;661941.9673;5064456.0641;NULL
176169;Jasenovac, nedaleko ušća rijeke Une, sastojina na obali Save (Una, Sava, Slavonija);JASENOVAC.13576;Ambrosia artemisiifolia L.;JASENOVAC.13576;532254.2123;5014781.8472;NULL
117329;Kamenac (Baranja);KAMENAC;Ambrosia artemisiifolia L.;KAMENAC;671543.3429;5072227.0042;NULL
193165;Konjšćina (Konjščina, Hrvatsko zagorje);KONJŠČINA;Ambrosia artemisiifolia L.;KONJŠČINA;475687.6818;5100150.1500;NULL
147135;Leskovača  (1979.god.), (šumarija Okučani), trajna ploha br. 8 smještena 1978. god. Unutar travnjačkog kompleksa na području srednjeg Posavlja;0869.114;Ambrosia artemisiifolia L.;0869.114;554401.3062;5004806.8538;NULL
147136;Leskovača  (1987.god.), (šumarija Okučani), trajna ploha br. 8 smještena 1978. god. Unutar travnjačkog kompleksa na području srednjeg Posavlja;0869.114;Ambrosia artemisiifolia L.;0869.114;554401.3062;5004806.8538;NULL
147137;Leskovača  (1988.god.), (šumarija Okučani), trajna ploha br. 8 smještena 1978. god. Unutar travnjačkog kompleksa na području srednjeg Posavlja;0869.114;Ambrosia artemisiifolia L.;0869.114;554401.3062;5004806.8538;NULL
155709;rječica Lomnica (Turopolje,  nizinsko područje sjeverne Hrvatske);0260.442;Ambrosia artemisiifolia L.;0260.442;446874.4996;5064518.6710;NULL
155702;Klara, Botinec (Turopolje, nizinsko područje sjeverne Hrvatske);0261.243;Ambrosia artemisiifolia L.;0261.243;458251.6132;5068600.0335;NULL
155706;Jakuševac (Turopolje, nizinsko područje sjeverne Hrvatske);0262.134;Ambrosia artemisiifolia L.;0262.134;463112.3539;5068569.6164;NULL
158065; šuma Babinjak, Mačkor gaj, Jezik (Turopolje, nizinsko područje sjeverne Hrvatske);0361.2;Carpinus betulus L.;0361.2;457418.6113;5059577.4472;NULL
158063;šuma Stari gaj (Turopolje, nizinsko područje sjeverne Hrvatske);0361.243;Carpinus betulus L.;0361.243;458177.7978;5057487.8719;NULL
158069;Vratovo, Klenovo, Turopoljski lug (Turopolje,  nizinsko područje sjeverne Hrvatske);0363.341;Carpinus betulus L.;0363.341;477640.9653;5053221.9429;NULL
133374;Stara straža (25.05.1972.), gorski greban desno od glavne međe prema tzv. "Kruški" kod granice dviju šumskih gospodarskih jedinica (odjel 1 - šumarija Čazma ). Veličina snimke 200m, 270m n.v., ekspozicija NW, nagib 30°  (Moslavačka gora);0365.224;Carpinus betulus L.;0365.224;511736.4528;5060140.1294;NULL
133212;Blizina Ruškovice (26.05. 1972.), područje kote 304 nedaleko Mladine kose (odjel 13 - šumarija Popovača). Veličina snimke 250m , 300m n.v., ekspozicija S, nagib 5° (Moslavača gora);0365.421;Carpinus betulus L.;0365.421;510121.0240;5055970.3396;NULL
